location,numRuns,meanVal,streamflowRechargeScalar,thisFrcAreaUnderCult,thisFrcCultAreaWthIrr,thisWplant,runoffRatio,initialSoilMoisture,effectiveIrrigationRatio,recentHistoricSlope,rescaledRecentHistoricSlope,rechScalar,,,,,,,,
28,12,-69.90090621,0.10196743,0.641775612,0.621401975,533.378113,0.07162706,126.7674999,0.87366939,-5.599179115,-9.010558937,1.710339358,,,,,,,,
28,13,-69.04122991,0.102527267,0.637671173,0.61734847,528.0443318,0.07091079,127.4013374,0.875853563,-5.599179115,-9.069722192,1.795856326,,,,,,,,
28,14,-68.47587553,0.103089903,0.633576995,0.613305098,522.7638885,0.070201682,128.0383441,0.878043197,-5.599179115,-9.129516662,1.885649142,,,,,,,,
28,15,-68.21739076,0.103655353,0.629493052,0.609271836,517.5362496,0.069499665,128.6785358,0.880238305,-5.599179115,-9.189952312,1.979931599,,,,,,,,
28,16,-68.27899313,0.10422363,0.62541932,0.605248656,512.3608871,0.068804668,129.3219285,0.882438901,-5.599179115,-9.251039319,2.078928179,,,,,,,,
28,17,-68.67460353,0.104794748,0.621355772,0.601235534,507.2372783,0.068116622,129.9685382,0.884644998,-5.599179115,-9.312788074,2.182874588,,,,,,,,
28,18,-69.41888129,0.105368721,0.617302382,0.597232446,502.1649055,0.067435455,130.6183808,0.886856611,-5.599179115,-9.375209194,2.292018318,,,,,,,,
28,19,-70.5272611,0.105945565,0.613259126,0.593239364,497.1432564,0.066761101,131.2714727,0.889073752,-5.599179115,-9.438313521,2.406619234,,,,,,,,
28,20,-72.01599171,0.106525293,0.609225978,0.589256266,492.1718239,0.06609349,131.9278301,0.891296437,-5.599179115,-9.502112132,2.526950195,,,,,,,,
29,1,6500.231204,0.054198067,0.5,0.001,551.2002735,0.08,120,0.85,-5.394437788,-431.5550231,1,,,,,,,,
29,2,689.0019131,0.045005386,0.50625,0.0060025,556.7122762,0.092,117,0.84575,-5.394437788,-431.5550231,0.95,,,,,,,,
29,3,173.3431616,0.037329497,0.512515625,0.011017506,562.279399,0.1043,114.075,0.84152125,-5.394437788,-431.5550231,0.9025,,,,,,,,
29,4,-13.25653359,0.03092013,0.518796914,0.01604505,567.9021929,0.1169075,111.223125,0.837313644,-5.394437788,-336.2057322,0.857375,,,,,,,,
29,5,-107.2467058,0.025568308,0.525093906,0.021085163,573.5812149,0.129830188,108.4425469,0.833127076,-5.394437788,-255.8404638,0.81450625,,,,,,,,
30,1,250.0403238,0.026386234,0.615871009,0.027189377,539.4281215,0.08,120,0.85,1.936414813,71.21953549,1,,,,,,,,
31,1,82.07774915,0.009894767,0.687928308,0.151818661,540.2153847,0.08,120,0.85,2.156897676,14.20706559,1,,,,,,,,
31,2,71.25804215,0.00801213,0.694648129,0.157198208,545.6175385,0.092,117,0.84575,2.156897676,13.72087957,0.95,,,,,,,,
31,3,60.63369423,0.006440129,0.701384749,0.162591203,551.0737139,0.1043,114.075,0.84152125,2.156897676,13.26577104,0.9025,,,,,,,,
31,4,50.1235054,0.005127507,0.708138211,0.167997681,556.5844511,0.1169075,111.223125,0.837313644,2.156897676,12.83885385,0.857375,,,,,,,,
31,5,39.66283974,0.004031469,0.714908556,0.173417675,562.1502956,0.129830188,108.4425469,0.833127076,2.156897676,12.43758844,0.81450625,,,,,,,,
32,1,155.9867137,0.009008476,0.998762759,0.754716981,560.0390838,0.08,120,0.85,1.717937777,2.276267555,1,,,,,,,,
32,2,147.2953222,0.007272077,1,0.761603774,565.6394746,0.092,117,0.84575,1.717937777,2.255684434,0.95,,,,,,,,
32,3,138.6507502,0.005822185,1,0.768507783,571.2958694,0.1043,114.075,0.84152125,1.717937777,2.235420142,0.9025,,,,,,,,
32,4,130.1239662,0.004611524,1,0.775429052,577.0088281,0.1169075,111.223125,0.837313644,1.717937777,2.215467388,0.857375,,,,,,,,
32,5,121.6332806,0.003600623,1,0.782367625,582.7789164,0.129830188,108.4425469,0.833127076,1.717937777,2.195819104,0.81450625,,,,,,,,
32,6,113.1124169,0.00275652,1,0.789323544,588.6067055,0.143075942,105.7314832,0.82896144,1.717937777,2.176468433,0.773780938,,,,,,,,
32,7,104.5076738,0.002051694,1,0.796296853,594.4927726,0.156652841,103.0881961,0.824816633,1.717937777,2.157408724,0.735091891,,,,,,,,
32,8,95.77559592,0.001463165,1,0.803287595,600.4377003,0.170569162,100.5109912,0.82069255,1.717937777,2.13863352,0.698337296,,,,,,,,
32,9,86.8810628,0.000971742,1,0.810295814,606.4420773,0.184833391,97.99821644,0.816589087,1.717937777,2.120136557,0.663420431,,,,,,,,
32,10,77.79572079,0.000561405,1,0.817321554,612.5064981,0.199454226,95.54826103,0.812506142,1.717937777,2.10191175,0.63024941,,,,,,,,
32,11,68.49669713,0.000218773,1,0.824364858,618.6315631,0.214440581,93.1595545,0.808443611,1.717937777,2.083953193,0.598736939,,,,,,,,
32,12,59.07543309,0,1,0.83142577,624.8178787,0.229801596,90.83056564,0.804401393,1.717937777,2.066255148,0.568800092,,,,,,,,
32,13,49.68049291,0,1,0.838504334,631.0660575,0.245546636,88.5598015,0.800379386,1.717937777,2.048812042,0.540360088,,,,,,,,
32,14,39.95363575,0,1,0.845600595,637.376718,0.261685302,86.34580646,0.796377489,1.717937777,2.031618458,0.513342083,,,,,,,,
32,15,29.89806066,0,1,0.852714596,643.7504852,0.278227434,84.1871613,0.792395602,1.717937777,2.014669134,0.487674979,,,,,,,,
32,16,19.51647297,0,1,0.859846383,650.1879901,0.29518312,82.08248227,0.788433623,1.717937777,1.997958951,0.46329123,,,,,,,,
32,17,8.811101859,0,1,0.866995999,656.68987,0.312562698,80.03042021,0.784491455,1.717937777,1.981482936,0.440126669,,,,,,,,
32,18,-2.21628314,0,1,0.874163489,663.2567687,0.330376765,78.02965971,0.780568998,1.717937777,1.96523625,0.418120335,,,,,,,,
33,1,107.0690684,0,0.85814039,0.702315325,562.6640455,0.08,120,0.85,-5.423730767,-7.722643337,1,,,,,,,,
33,2,103.6121486,0,0.865285741,0.709071114,568.2906859,0.092,117,0.84575,-5.423730767,-7.649064619,0.95,,,,,,,,
33,3,99.72633826,0,0.872448955,0.715843791,573.9735928,0.1043,114.075,0.84152125,-5.423730767,-7.576695967,0.9025,,,,,,,,
33,4,95.42340007,0,0.879630077,0.722633401,579.7133287,0.1169075,111.223125,0.837313644,-5.423730767,-7.505507995,0.857375,,,,,,,,
33,5,90.71425445,0,0.886829152,0.729439984,585.510462,0.129830188,108.4425469,0.833127076,-5.423730767,-7.435472258,0.81450625,,,,,,,,
33,6,85.60901688,0,0.894046225,0.736263584,591.3655666,0.143075942,105.7314832,0.82896144,-5.423730767,-7.366561219,0.773780938,,,,,,,,
33,7,80.11703325,0,0.901281341,0.743104243,597.2792223,0.156652841,103.0881961,0.824816633,-5.423730767,-7.298748213,0.735091891,,,,,,,,
33,8,74.24691328,0,0.908534544,0.749962004,603.2520145,0.170569162,100.5109912,0.82069255,-5.423730767,-7.232007407,0.698337296,,,,,,,,
33,9,68.00656218,0,0.915805881,0.756836909,609.2845347,0.184833391,97.99821644,0.816589087,-5.423730767,-7.166313777,0.663420431,,,,,,,,
33,10,61.40321047,0,0.923095395,0.763729001,615.37738,0.199454226,95.54826103,0.812506142,-5.423730767,-7.101643068,0.63024941,,,,,,,,
33,11,54.44344225,0,0.930403134,0.770638324,621.5311538,0.214440581,93.1595545,0.808443611,-5.423730767,-7.037971771,0.598736939,,,,,,,,
33,12,47.13322182,0,0.937729142,0.777564919,627.7464653,0.229801596,90.83056564,0.804401393,-5.423730767,-6.975277088,0.568800092,,,,,,,,
33,13,39.47791887,0,0.945073465,0.784508832,634.02393,0.245546636,88.5598015,0.800379386,-5.423730767,-6.913536913,0.540360088,,,,,,,,
33,14,31.48233217,0,0.952436148,0.791470104,640.3641693,0.261685302,86.34580646,0.796377489,-5.423730767,-6.852729801,0.513342083,,,,,,,,
33,15,23.15071196,0,0.959817239,0.798448779,646.767811,0.278227434,84.1871613,0.792395602,-5.423730767,-6.792834943,0.487674979,,,,,,,,
33,16,14.486781,0,0.967216782,0.805444901,653.2354891,0.29518312,82.08248227,0.788433623,-5.423730767,-6.733832147,0.46329123,,,,,,,,
33,17,5.493754487,0,0.974634824,0.812458513,659.767844,0.312562698,80.03042021,0.784491455,-5.423730767,-6.675701809,0.440126669,,,,,,,,
33,18,-3.825641373,0,0.982071411,0.81948966,666.3655224,0.330376765,78.02965971,0.780568998,-5.423730767,-6.618424899,0.418120335,,,,,,,,
34,1,53.21591678,0.01878183,0.866419823,0.712332669,562.6909068,0.08,120,0.85,-5.208063729,-7.31128019,1,,,,,,,,
34,2,20.06493601,0.015432828,0.873585873,0.7191135,568.3178158,0.092,117,0.84575,-5.208063729,-7.242338972,0.95,,,,,,,,
34,3,-8.366747427,0.012636411,0.880769838,0.725911284,574.000994,0.1043,114.075,0.84152125,-5.208063729,-7.174518213,0.9025,,,,,,,,
35,1,71.04274944,0,0.843189724,0.492373562,559.334152,0.08,120,0.85,-1.318066613,-2.676964637,1,,,,,,,,
35,2,66.45177026,0,0.850297699,0.498604496,564.9274935,0.092,117,0.84575,-1.318066613,-2.643511288,0.95,,,,,,,,
35,3,61.50250488,0,0.857423443,0.504851007,570.5767684,0.1043,114.075,0.84152125,-1.318066613,-2.610803177,0.9025,,,,,,,,
35,4,56.20383252,0,0.864567002,0.511113134,576.2825361,0.1169075,111.223125,0.837313644,-1.318066613,-2.578815773,0.857375,,,,,,,,
35,5,50.56394261,0,0.871728419,0.517390917,582.0453615,0.129830188,108.4425469,0.833127076,-1.318066613,-2.547525611,0.81450625,,,,,,,,
35,6,44.59036493,0,0.87890774,0.523684394,587.8658151,0.143075942,105.7314832,0.82896144,-1.318066613,-2.516910235,0.773780938,,,,,,,,
35,7,38.28999804,0,0.886105009,0.529993605,593.7444732,0.156652841,103.0881961,0.824816633,-1.318066613,-2.486948142,0.735091891,,,,,,,,
35,8,31.66913624,0,0.893320272,0.536318589,599.681918,0.170569162,100.5109912,0.82069255,-1.318066613,-2.457618733,0.698337296,,,,,,,,
35,9,24.73349493,0,0.900553573,0.542659386,605.6787371,0.184833391,97.99821644,0.816589087,-1.318066613,-2.428902267,0.663420431,,,,,,,,
35,10,17.48823468,0,0.907804957,0.549016034,611.7355245,0.199454226,95.54826103,0.812506142,-1.318066613,-2.400779813,0.63024941,,,,,,,,
35,11,9.937983794,0,0.915074469,0.555388574,617.8528798,0.214440581,93.1595545,0.808443611,-1.318066613,-2.373233216,0.598736939,,,,,,,,
35,12,2.086859744,0,0.922362155,0.561777046,624.0314086,0.229801596,90.83056564,0.804401393,-1.318066613,-2.346245049,0.568800092,,,,,,,,
36,1,113910.7082,0.045374898,0.378850958,0.001,490.1310217,0.08,120,0.85,2.627229261,210.1783409,1,,,,,,,,
36,2,15500.71112,0.03763804,0.384798085,0.0060025,495.0323319,0.092,117,0.84575,2.627229261,210.1783409,0.95,,,,,,,,
36,3,6852.066616,0.031177763,0.39076008,0.011017506,499.9826552,0.1043,114.075,0.84152125,2.627229261,210.1783409,0.9025,,,,,,,,
36,4,3782.311442,0.025783432,0.39673698,0.01604505,504.9824818,0.1169075,111.223125,0.837313644,2.627229261,163.740796,0.857375,,,,,,,,
36,5,2283.657974,0.021279166,0.402728823,0.021085163,510.0323066,0.129830188,108.4425469,0.833127076,2.627229261,124.6008535,0.81450625,,,,,,,,
36,6,1434.274173,0.017518104,0.408735645,0.026137876,515.1326297,0.143075942,105.7314832,0.82896144,2.627229261,100.5142616,0.773780938,,,,,,,,
36,7,909.2386108,0.014377617,0.414757484,0.03120322,520.283956,0.156652841,103.0881961,0.824816633,2.627229261,84.19737583,0.735091891,,,,,,,,
36,8,565.7082073,0.01175531,0.420794378,0.036281228,525.4867955,0.170569162,100.5109912,0.82069255,2.627229261,72.41290842,0.698337296,,,,,,,,
36,9,331.6625689,0.009565684,0.426846364,0.041371931,530.7416635,0.184833391,97.99821644,0.816589087,2.627229261,63.50269797,0.663420431,,,,,,,,
36,10,167.2404306,0.007737346,0.43291348,0.046475361,536.0490801,0.199454226,95.54826103,0.812506142,2.627229261,56.52950712,0.63024941,,,,,,,,
36,11,48.84559945,0.006210684,0.438995763,0.05159155,541.4095709,0.214440581,93.1595545,0.808443611,2.627229261,50.92363541,0.598736939,,,,,,,,
37,1,453.7206674,0.059361044,0.162655971,0.014705882,535.3322609,0.08,120,0.85,-12.25587606,-833.3995721,1,,,,,,,,
37,2,201.3919677,0.049316471,0.168062611,0.019742647,540.6855835,0.092,117,0.84575,-12.25587606,-620.7818042,0.95,,,,,,,,
37,3,59.9522791,0.040929254,0.173482768,0.024792004,546.0924393,0.1043,114.075,0.84152125,-12.25587606,-494.3479446,0.9025,,,,,,,,
37,4,-28.28236492,0.033925927,0.178916475,0.029853984,551.5533637,0.1169075,111.223125,0.837313644,-12.25587606,-410.5273249,0.857375,,,,,,,,
37,5,-87.49085963,0.028078149,0.184363766,0.034928619,557.0688973,0.129830188,108.4425469,0.833127076,-12.25587606,-350.8835029,0.81450625,,,,,,,,
37,6,-129.4960144,0.023195254,0.189824675,0.04001594,562.6395863,0.143075942,105.7314832,0.82896144,-12.25587606,-306.2748495,0.773780938,,,,,,,,
37,7,-160.7049955,0.019118037,0.195299237,0.04511598,568.2659822,0.156652841,103.0881961,0.824816633,-12.25587606,-271.6526616,0.735091891,,,,,,,,
37,8,-184.8539999,0.015713561,0.200787485,0.05022877,573.948642,0.170569162,100.5109912,0.82069255,-12.25587606,-244.0011185,0.698337296,,,,,,,,
38,1,247.6439387,0.053207539,0.244755245,0.221678322,588.8757417,0.08,120,0.85,8.886975239,40.08950976,1,,,,,,,,
38,2,208.743613,0.044178295,0.250367133,0.227232517,594.7644992,0.092,117,0.84575,8.886975239,39.10961045,0.95,,,,,,,,
38,3,175.2437596,0.036638876,0.255993051,0.232800599,600.7121441,0.1043,114.075,0.84152125,8.886975239,38.17419408,0.9025,,,,,,,,
38,4,146.0622584,0.030343462,0.261633033,0.2383826,606.7192656,0.1169075,111.223125,0.837313644,8.886975239,37.28030162,0.857375,,,,,,,,
38,5,120.3283102,0.025086791,0.267287116,0.243978557,612.7864582,0.129830188,108.4425469,0.833127076,8.886975239,36.42523079,0.81450625,,,,,,,,
38,6,97.34040182,0.02069747,0.272955334,0.249588503,618.9143228,0.143075942,105.7314832,0.82896144,8.886975239,35.60650882,0.773780938,,,,,,,,
38,7,76.53277648,0.017032388,0.278637722,0.255212474,625.1034661,0.156652841,103.0881961,0.824816633,8.886975239,34.82186856,0.735091891,,,,,,,,
38,8,57.44865352,0.013972044,0.284334316,0.260850506,631.3545007,0.170569162,100.5109912,0.82069255,8.886975239,34.06922758,0.698337296,,,,,,,,
38,9,39.71881216,0.011416656,0.290045152,0.266502632,637.6680457,0.184833391,97.99821644,0.816589087,8.886975239,33.3466697,0.663420431,,,,,,,,
39,1,347.6819653,0,0.684742647,0.366727941,535.9182397,0.08,120,0.85,2.651755545,7.230852212,1,,,,,,,,
39,2,347.1020724,0,0.691454504,0.372644761,541.2774221,0.092,117,0.84575,2.651755545,7.116041394,0.95,,,,,,,,
39,3,345.8269692,0,0.69818314,0.378576373,546.6901963,0.1043,114.075,0.84152125,2.651755545,7.004545804,0.9025,,,,,,,,
39,4,343.879081,0,0.704928598,0.384522814,552.1570983,0.1169075,111.223125,0.837313644,2.651755545,6.896224226,0.857375,,,,,,,,
39,5,341.2793712,0,0.711690919,0.390484121,557.6786693,0.129830188,108.4425469,0.833127076,2.651755545,6.790943351,0.81450625,,,,,,,,
39,6,338.0474084,0,0.718470147,0.396460331,563.2554559,0.143075942,105.7314832,0.82896144,2.651755545,6.688577232,0.773780938,,,,,,,,
39,7,334.2014291,0,0.725266322,0.402451482,568.8880105,0.156652841,103.0881961,0.824816633,2.651755545,6.589006782,0.735091891,,,,,,,,
39,8,329.7583977,0,0.732079488,0.408457611,574.5768906,0.170569162,100.5109912,0.82069255,2.651755545,6.492119316,0.698337296,,,,,,,,
39,9,324.7340627,0,0.738909686,0.414478755,580.3226595,0.184833391,97.99821644,0.816589087,2.651755545,6.397808124,0.663420431,,,,,,,,
39,10,319.1430106,0,0.745756961,0.420514952,586.1258861,0.199454226,95.54826103,0.812506142,2.651755545,6.305972081,0.63024941,,,,,,,,
39,11,312.9987162,0,0.752621353,0.426566239,591.987145,0.214440581,93.1595545,0.808443611,2.651755545,6.216515284,0.598736939,,,,,,,,
39,12,306.3135904,0,0.759502906,0.432632655,597.9070164,0.229801596,90.83056564,0.804401393,2.651755545,6.129346725,0.568800092,,,,,,,,
39,13,299.0990258,0,0.766401664,0.438714236,603.8860866,0.245546636,88.5598015,0.800379386,2.651755545,6.044379975,0.540360088,,,,,,,,
39,14,291.3654391,0,0.773317668,0.444811022,609.9249475,0.261685302,86.34580646,0.796377489,2.651755545,5.961532908,0.513342083,,,,,,,,
39,15,283.1223118,0,0.780250962,0.450923049,616.0241969,0.278227434,84.1871613,0.792395602,2.651755545,5.880727428,0.487674979,,,,,,,,
39,16,274.3782279,0,0.787201589,0.457050357,622.1844389,0.29518312,82.08248227,0.788433623,2.651755545,5.801889231,0.46329123,,,,,,,,
39,17,265.1409104,0,0.794169593,0.463192983,628.4062833,0.312562698,80.03042021,0.784491455,2.651755545,5.724947576,0.440126669,,,,,,,,
39,18,255.4172547,0,0.801155017,0.469350965,634.6903461,0.330376765,78.02965971,0.780568998,2.651755545,5.649835071,0.418120335,,,,,,,,
39,19,245.2133609,0,0.808157905,0.475524343,641.0372496,0.348636184,76.07891821,0.776666153,2.651755545,5.576487481,0.397214318,,,,,,,,
39,20,234.534564,0,0.8151783,0.481713154,647.4476221,0.367352089,74.17694526,0.772782822,2.651755545,5.504843545,0.377353603,,,,,,,,
40,1,-161.9829376,0.053377757,0.509803922,0.506372549,608.5606861,0.08,120,0.85,5.185466249,10.24041737,1,,,,,,,,
40,2,-156.5320773,0.053694646,0.506029412,0.502606618,602.4750792,0.0792,120.6,0.852125,5.185466249,10.31714678,1.05,,,,,,,,
40,3,-151.1243011,0.054013119,0.502264338,0.498850101,596.4503285,0.078408,121.203,0.854255313,5.185466249,10.39483852,1.1025,,,,,,,,
40,4,-145.7599805,0.054333185,0.498508677,0.495102976,590.4858252,0.07762392,121.809015,0.856390951,5.185466249,10.47351057,1.157625,,,,,,,,
40,5,-140.4395468,0.054654851,0.494762406,0.491365218,584.5809669,0.076847681,122.4180601,0.858531928,5.185466249,10.55318133,1.21550625,,,,,,,,
40,6,-135.1634941,0.054978125,0.4910255,0.487636805,578.7351572,0.076079204,123.0301504,0.860678258,5.185466249,10.6338697,1.276281563,,,,,,,,
40,7,-129.9323831,0.055303016,0.487297936,0.483917713,572.9478057,0.075318412,123.6453011,0.862829954,5.185466249,10.71559504,1.340095641,,,,,,,,
40,8,-124.7468437,0.055629531,0.483579691,0.480207919,567.2183276,0.074565228,124.2635276,0.864987029,5.185466249,10.79837721,1.407100423,,,,,,,,
40,9,-119.6075793,0.055957678,0.479870742,0.476507399,561.5461443,0.073819576,124.8848453,0.867149496,5.185466249,10.88223658,1.477455444,,,,,,,,
40,10,-114.5153697,0.056287467,0.476171065,0.472816131,555.9306829,0.07308138,125.5092695,0.86931737,5.185466249,10.96719403,1.551328216,,,,,,,,
40,11,-109.4710759,0.056618904,0.472480637,0.46913409,550.3713761,0.072350566,126.1368158,0.871490663,5.185466249,11.05327103,1.628894627,,,,,,,,
40,12,-104.4756433,0.056951999,0.468799436,0.465461255,544.8676623,0.07162706,126.7674999,0.87366939,5.185466249,11.14048955,1.710339358,,,,,,,,
40,13,-99.53010706,0.057286759,0.465127437,0.461797602,539.4189857,0.07091079,127.4013374,0.875853563,5.185466249,11.22887218,1.795856326,,,,,,,,
40,14,-94.63559574,0.057623192,0.461464619,0.458143108,534.0247958,0.070201682,128.0383441,0.878043197,5.185466249,11.31844211,1.885649142,,,,,,,,
40,15,-89.7933367,0.057961308,0.457810957,0.45449775,528.6845479,0.069499665,128.6785358,0.880238305,5.185466249,11.40922314,1.979931599,,,,,,,,
40,16,-85.00466092,0.058301115,0.45416643,0.450861506,523.3977024,0.068804668,129.3219285,0.882438901,5.185466249,11.50123969,2.078928179,,,,,,,,
40,17,-80.27100841,0.058642621,0.450531014,0.447234352,518.1637254,0.068116622,129.9685382,0.884644998,5.185466249,11.59451689,2.182874588,,,,,,,,
40,18,-75.59393373,0.058985834,0.446904686,0.443616266,512.9820881,0.067435455,130.6183808,0.886856611,5.185466249,11.6890805,2.292018318,,,,,,,,
40,19,-70.97511194,0.059330763,0.443287424,0.440007226,507.8522672,0.066761101,131.2714727,0.889073752,5.185466249,11.78495703,2.406619234,,,,,,,,
40,20,-66.41634477,0.059677417,0.439679206,0.436407208,502.7737446,0.06609349,131.9278301,0.891296437,5.185466249,11.88217371,2.526950195,,,,,,,,
41,1,-49.6348546,0.106875331,0.625411455,0.515470704,460.3767579,0.08,120,0.85,-2.634814368,-5.111472574,1,,,,,,,,
41,2,-46.97353439,0.107459707,0.621347926,0.511682028,455.7729903,0.0792,120.6,0.852125,-2.634814368,-5.149319746,1.05,,,,,,,,
41,3,-44.45507678,0.108047006,0.617294556,0.507902823,451.2152604,0.078408,121.203,0.854255313,-2.634814368,-5.187634822,1.1025,,,,,,,,
41,4,-42.08483768,0.108637241,0.61325132,0.504133066,446.7031078,0.07762392,121.809015,0.856390951,-2.634814368,-5.226426411,1.157625,,,,,,,,
41,5,-39.86847613,0.109230427,0.609218192,0.500372733,442.2360767,0.076847681,122.4180601,0.858531928,-2.634814368,-5.265703336,1.21550625,,,,,,,,
41,6,-37.81196942,0.109826579,0.605195146,0.496621801,437.813716,0.076079204,123.0301504,0.860678258,-2.634814368,-5.305474635,1.276281563,,,,,,,,
41,7,-35.92162897,0.110425712,0.601182158,0.492880247,433.4355788,0.075318412,123.6453011,0.862829954,-2.634814368,-5.345749575,1.340095641,,,,,,,,
41,8,-34.20411705,0.111027841,0.597179203,0.489148046,429.101223,0.074565228,124.2635276,0.864987029,-2.634814368,-5.386537656,1.407100423,,,,,,,,
41,9,-32.66646431,0.11163298,0.593186255,0.485425176,424.8102108,0.073819576,124.8848453,0.867149496,-2.634814368,-5.427848616,1.477455444,,,,,,,,
41,10,-31.31608816,0.112241145,0.589203289,0.481711613,420.5621087,0.07308138,125.5092695,0.86931737,-2.634814368,-5.469692443,1.551328216,,,,,,,,
41,11,-30.16081218,0.11285235,0.585230281,0.478007334,416.3564876,0.072350566,126.1368158,0.871490663,-2.634814368,-5.51207938,1.628894627,,,,,,,,
41,12,-29.2088864,0.113466612,0.581267205,0.474312315,412.1929227,0.07162706,126.7674999,0.87366939,-2.634814368,-5.555019936,1.710339358,,,,,,,,
41,13,-28.46900867,0.114083945,0.577314037,0.470626535,408.0709935,0.07091079,127.4013374,0.875853563,-2.634814368,-5.59852489,1.795856326,,,,,,,,
41,14,-27.95034704,0.114704365,0.573370752,0.466949968,403.9902835,0.070201682,128.0383441,0.878043197,-2.634814368,-5.642605305,1.885649142,,,,,,,,
41,15,-27.66256337,0.115327887,0.569437325,0.463282593,399.9503807,0.069499665,128.6785358,0.880238305,-2.634814368,-5.687272532,1.979931599,,,,,,,,
41,16,-27.61583802,0.115954526,0.565513732,0.459624387,395.9508769,0.068804668,129.3219285,0.882438901,-2.634814368,-5.732538227,2.078928179,,,,,,,,
41,17,-27.82089584,0.116584299,0.561599948,0.455975326,391.9913681,0.068116622,129.9685382,0.884644998,-2.634814368,-5.778414353,2.182874588,,,,,,,,
41,18,-28.28903344,0.11721722,0.557695948,0.452335388,388.0714545,0.067435455,130.6183808,0.886856611,-2.634814368,-5.824913195,2.292018318,,,,,,,,
41,19,-29.03214788,0.117853306,0.553801708,0.448704549,384.1907399,0.066761101,131.2714727,0.889073752,-2.634814368,-5.872047371,2.406619234,,,,,,,,
41,20,-30.06276674,0.118492573,0.549917204,0.445082788,380.3488325,0.06609349,131.9278301,0.891296437,-2.634814368,-5.919829839,2.526950195,,,,,,,,
42,1,96.57887883,0.075654899,0.957894737,0.934210526,574.9024451,0.08,120,0.85,-0.915096631,-0.979540055,1,,,,,,,,
42,2,71.7768771,0.06292184,0.965289474,0.941546053,580.6514695,0.092,117,0.84575,-0.915096631,-0.97190852,0.95,,,,,,,,
42,3,50.13104561,0.052289737,0.972702697,0.948899918,586.4579842,0.1043,114.075,0.84152125,-0.915096631,-0.964376341,0.9025,,,,,,,,
42,4,31.02929575,0.04341193,0.980134454,0.956272168,592.3225641,0.1169075,111.223125,0.837313644,-0.915096631,-0.956941613,0.857375,,,,,,,,
42,5,13.96812141,0.035998962,0.98758479,0.963662848,598.2457897,0.129830188,108.4425469,0.833127076,-0.915096631,-0.94960248,0.81450625,,,,,,,,
42,6,-1.466631965,0.029809133,0.995053752,0.971072005,604.2282476,0.143075942,105.7314832,0.82896144,-0.915096631,-0.942357133,0.773780938,,,,,,,,
